None,indicator_id,region_id,date,value
21426,SSSM,395070,2016-02-29,176747.0
21427,SSSM,395070,2016-01-31,177150.0
21428,SSSM,395070,2015-12-31,177483.0
21429,SSSM,395070,2015-11-30,175650.0
21430,SSSM,395070,2015-10-31,181650.0
21431,SSSM,395070,2015-09-30,180150.0
21432,SSSM,395070,2015-08-31,191833.0
21433,SSSM,395070,2015-07-31,192333.0
21434,SSSM,395070,2015-06-30,194318.0
21435,SSSM,395070,2015-05-31,188484.0
21436,SSSM,395070,2015-04-30,182568.0
21437,SSSM,395070,2015-03-31,180567.0
21438,SSSM,395070,2015-02-28,173067.0
21439,SSSM,395070,2015-01-31,173917.0
21440,SSSM,395070,2014-12-31,168767.0
21441,SSSM,395070,2014-11-30,170350.0
21442,SSSM,395070,2014-10-31,166583.0
21443,SSSM,395070,2014-09-30,170867.0
21444,SSSM,395070,2014-08-31,171283.0
21445,SSSM,395070,2014-07-31,180700.0
21446,SSSM,395070,2014-06-30,178083.0
21447,SSSM,395070,2014-05-31,176417.0
21448,SSSM,395070,2014-04-30,167000.0
21449,SSSM,395070,2014-03-31,162333.0
21450,SSSM,395070,2014-02-28,160333.0
21451,SSSM,395070,2014-01-31,158667.0
21452,SSSM,395070,2013-12-31,158333.0
21453,SSSM,395070,2013-11-30,163000.0
21454,SSSM,395070,2013-10-31,169633.0
21455,SSSM,395070,2013-09-30,174633.0
21456,SSSM,395070,2013-08-31,175467.0
21457,SSSM,395070,2013-07-31,178833.0
21458,SSSM,395070,2013-06-30,182167.0
21459,SSSM,395070,2013-05-31,177583.0
21460,SSSM,395070,2013-04-30,174400.0
21461,SSSM,395070,2013-03-31,166067.0
21462,SSSM,395070,2013-02-28,166150.0
21463,SSSM,395070,2013-01-31,160983.0
21464,SSSM,395070,2012-12-31,159317.0
21465,SSSM,395070,2012-11-30,153317.0
21466,SSSM,395070,2012-10-31,157667.0
21467,SSSM,395070,2012-09-30,168933.0
21468,SSSM,395070,2012-08-31,178900.0
21469,SSSM,395070,2012-07-31,173900.0
21470,SSSM,395070,2012-06-30,169358.0
21471,SSSM,395070,2012-05-31,161058.0
21472,SSSM,395070,2012-04-30,153392.0
21473,SSSM,395070,2012-03-31,141833.0
21474,SSSM,395070,2012-02-29,138500.0
21475,SSSM,395070,2012-01-31,138917.0
21476,SSSM,395070,2011-12-31,145417.0
21477,SSSM,395070,2011-11-30,147050.0
21478,SSSM,395070,2011-10-31,154300.0
21479,SSSM,395070,2011-09-30,159300.0
21480,SSSM,395070,2011-08-31,170067.0
21481,SSSM,395070,2011-07-31,178650.0
21482,SSSM,395070,2011-06-30,173600.0
21483,SSSM,395070,2011-05-31,169533.0
21484,SSSM,395070,2011-04-30,167033.0
21485,SSSM,395070,2011-03-31,179050.0
21486,SSSM,395070,2011-02-28,175717.0
21487,SSSM,395070,2011-01-31,170300.0
21488,SSSM,395070,2010-12-31,163300.0
21489,SSSM,395070,2010-11-30,164800.0
21490,SSSM,395070,2010-10-31,167800.0
21491,SSSM,395070,2010-09-30,170333.0
21492,SSSM,395070,2010-08-31,171667.0
21493,SSSM,395070,2010-07-31,172317.0
21494,SSSM,395070,2010-06-30,169817.0
21495,SSSM,395070,2010-05-31,170983.0
21496,SSSM,395070,2010-04-30,165667.0
21497,SSSM,395070,2010-03-31,169283.0
21498,SSSM,395070,2010-02-28,165308.0
21499,SSSM,395070,2010-01-31,163642.0
21500,SSSM,395070,2009-12-31,153442.0
21501,SSSM,395070,2009-11-30,153394.0
21502,SSSM,395070,2009-10-31,157894.0
21503,SSSM,395070,2009-09-30,164477.0
21504,SSSM,395070,2009-08-31,171133.0
21505,SSSM,395070,2009-07-31,174967.0
21506,SSSM,395070,2009-06-30,174267.0
21507,SSSM,395070,2009-05-31,169300.0
21508,SSSM,395070,2009-04-30,165400.0
21509,SSSM,395070,2009-03-31,160267.0
21510,SSSM,395070,2009-02-28,158567.0
21511,SSSM,395070,2009-01-31,153800.0
21512,SSSM,395070,2008-12-31,154633.0
21513,SSSM,395070,2008-11-30,152500.0
21514,SSSM,395070,2008-10-31,155353.0
21515,SSSM,395070,2008-09-30,161019.0
21516,SSSM,395070,2008-08-31,164819.0
21517,SSSM,395070,2008-07-31,170300.0
21518,SSSM,395070,2008-06-30,168113.0
21519,SSSM,395070,2008-05-31,168146.0
21520,SSSM,395070,2008-04-30,165146.0
21521,SSSM,395068,2023-08-31,815667.0
21522,SSSM,395068,2023-07-31,818167.0
21523,SSSM,395068,2023-06-30,816833.0
21524,SSSM,395068,2023-05-31,812500.0
21525,SSSM,395068,2023-04-30,782500.0
21526,SSSM,395068,2023-03-31,747500.0
21527,SSSM,395068,2023-02-28,726333.0
21528,SSSM,395068,2023-01-31,747167.0
21529,SSSM,395068,2022-12-31,760500.0
21530,SSSM,395068,2022-11-30,780000.0
21531,SSSM,395068,2022-10-31,776333.0
21532,SSSM,395068,2022-09-30,793000.0
21533,SSSM,395068,2022-08-31,801333.0
21534,SSSM,395068,2022-07-31,812500.0
21535,SSSM,395068,2022-06-30,821833.0
21536,SSSM,395068,2022-05-31,818167.0
21537,SSSM,395068,2022-04-30,806667.0
21538,SSSM,395068,2022-03-31,780667.0
21539,SSSM,395068,2022-02-28,761000.0
21540,SSSM,395068,2022-01-31,743167.0
21541,SSSM,395068,2021-12-31,734833.0
21542,SSSM,395068,2021-11-30,724833.0
21543,SSSM,395068,2021-10-31,730000.0
21544,SSSM,395068,2021-09-30,736833.0
21545,SSSM,395068,2021-08-31,755167.0
21546,SSSM,395068,2021-07-31,755167.0
21547,SSSM,395068,2021-06-30,753333.0
21548,SSSM,395068,2021-05-31,738333.0
21549,SSSM,395068,2021-04-30,721333.0
21550,SSSM,395068,2021-03-31,699667.0
21551,SSSM,395068,2021-02-28,685667.0
21552,SSSM,395068,2021-01-31,680833.0
21553,SSSM,395068,2020-12-31,692500.0
21554,SSSM,395068,2020-11-30,698167.0
21555,SSSM,395068,2020-10-31,703000.0
21556,SSSM,395068,2020-09-30,699667.0
21557,SSSM,395068,2020-08-31,696000.0
21558,SSSM,395068,2020-07-31,674667.0
21559,SSSM,395068,2020-06-30,652667.0
21560,SSSM,395068,2020-05-31,639500.0
21561,SSSM,395068,2020-04-30,639500.0
21562,SSSM,395068,2020-03-31,637833.0
21563,SSSM,395068,2020-02-29,628000.0
21564,SSSM,395068,2020-01-31,619667.0
21565,SSSM,395068,2019-12-31,620000.0
21566,SSSM,395068,2019-11-30,625833.0
21567,SSSM,395068,2019-10-31,646250.0
21568,SSSM,395068,2019-09-30,648750.0
21569,SSSM,395068,2019-08-31,652583.0
21570,SSSM,395068,2019-07-31,637167.0
21571,SSSM,395068,2019-06-30,630000.0
21572,SSSM,395068,2019-05-31,622000.0
21573,SSSM,395068,2019-04-30,614167.0
21574,SSSM,395068,2019-03-31,617167.0
21575,SSSM,395068,2019-02-28,611333.0
21576,SSSM,395068,2019-01-31,611333.0
21577,SSSM,395068,2018-12-31,611667.0
21578,SSSM,395068,2018-11-30,625667.0
21579,SSSM,395068,2018-10-31,642083.0
21580,SSSM,395068,2018-09-30,645500.0
21581,SSSM,395068,2018-08-31,649833.0
21582,SSSM,395068,2018-07-31,655583.0
21583,SSSM,395068,2018-06-30,664833.0
21584,SSSM,395068,2018-05-31,660667.0
21585,SSSM,395068,2018-04-30,654667.0
21586,SSSM,395068,2018-03-31,644167.0
21587,SSSM,395068,2018-02-28,640833.0
21588,SSSM,395068,2018-01-31,635833.0
21589,SSSM,395068,2017-12-31,636667.0
21590,SSSM,395068,2017-11-30,625000.0
21591,SSSM,395068,2017-10-31,613000.0
21592,SSSM,395068,2017-09-30,601000.0
21593,SSSM,395068,2017-08-31,602333.0
21594,SSSM,395068,2017-07-31,599333.0
21595,SSSM,395068,2017-06-30,598000.0
21596,SSSM,395068,2017-05-31,590833.0
21597,SSSM,395068,2017-04-30,577500.0
21598,SSSM,395068,2017-03-31,562500.0
21599,SSSM,395068,2017-02-28,552667.0
21600,SSSM,395068,2017-01-31,552667.0
21601,SSSM,395068,2016-12-31,557667.0
21602,SSSM,395068,2016-11-30,560000.0
21603,SSSM,395068,2016-10-31,561667.0
21604,SSSM,395068,2016-09-30,551667.0
21605,SSSM,395068,2016-08-31,552333.0
21606,SSSM,395068,2016-07-31,552333.0
21607,SSSM,395068,2016-06-30,550667.0
21608,SSSM,395068,2016-05-31,540000.0
21609,SSSM,395068,2016-04-30,530000.0
21610,SSSM,395068,2016-03-31,528333.0
21611,SSSM,395068,2016-02-29,522417.0
21612,SSSM,395068,2016-01-31,516083.0
21613,SSSM,395068,2015-12-31,512333.0
21614,SSSM,395068,2015-11-30,511417.0
21615,SSSM,395068,2015-10-31,512750.0
21616,SSSM,395068,2015-09-30,510917.0
21617,SSSM,395068,2015-08-31,510417.0
21618,SSSM,395068,2015-07-31,510833.0
21619,SSSM,395068,2015-06-30,504000.0
21620,SSSM,395068,2015-05-31,491333.0
21621,SSSM,395068,2015-04-30,474250.0
21622,SSSM,395068,2015-03-31,465000.0
21623,SSSM,395068,2015-02-28,459333.0
21624,SSSM,395068,2015-01-31,459333.0
21625,SSSM,395068,2014-12-31,456000.0
21626,SSSM,395068,2014-11-30,459667.0
21627,SSSM,395068,2014-10-31,459333.0
21628,SSSM,395068,2014-09-30,463000.0
21629,SSSM,395068,2014-08-31,460000.0
21630,SSSM,395068,2014-07-31,460667.0
21631,SSSM,395068,2014-06-30,453667.0
21632,SSSM,395068,2014-05-31,454417.0
21633,SSSM,395068,2014-04-30,440750.0
21634,SSSM,395068,2014-03-31,435750.0
21635,SSSM,395068,2014-02-28,431500.0
21636,SSSM,395068,2014-01-31,435500.0
21637,SSSM,395068,2013-12-31,442167.0
21638,SSSM,395068,2013-11-30,438833.0
21639,SSSM,395068,2013-10-31,436500.0
21640,SSSM,395068,2013-09-30,439833.0
21641,SSSM,395068,2013-08-31,437333.0
21642,SSSM,395068,2013-07-31,435000.0
21643,SSSM,395068,2013-06-30,423333.0
21644,SSSM,395068,2013-05-31,409167.0
21645,SSSM,395068,2013-04-30,391500.0
21646,SSSM,395068,2013-03-31,372333.0
21647,SSSM,395068,2013-02-28,366167.0
21648,SSSM,395068,2013-01-31,366167.0
21649,SSSM,395068,2012-12-31,365333.0
21650,SSSM,395068,2012-11-30,360000.0
21651,SSSM,395068,2012-10-31,363333.0
21652,SSSM,395068,2012-09-30,357500.0
21653,SSSM,395068,2012-08-31,354167.0
21654,SSSM,395068,2012-07-31,337083.0
21655,SSSM,395068,2012-06-30,341250.0
21656,SSSM,395068,2012-05-31,336250.0
21657,SSSM,395068,2012-04-30,338000.0
21658,SSSM,395068,2012-03-31,328000.0
21659,SSSM,395068,2012-02-29,324250.0
21660,SSSM,395068,2012-01-31,321917.0
21661,SSSM,395068,2011-12-31,321583.0
21662,SSSM,395068,2011-11-30,332833.0
21663,SSSM,395068,2011-10-31,342167.0
21664,SSSM,395068,2011-09-30,348167.0
21665,SSSM,395068,2011-08-31,339833.0
21666,SSSM,395068,2011-07-31,349500.0
21667,SSSM,395068,2011-06-30,348500.0
21668,SSSM,395068,2011-05-31,354500.0
21669,SSSM,395068,2011-04-30,340833.0
21670,SSSM,395068,2011-03-31,349500.0
21671,SSSM,395068,2011-02-28,356333.0
21672,SSSM,395068,2011-01-31,368667.0
21673,SSSM,395068,2010-12-31,365333.0
21674,SSSM,395068,2010-11-30,371167.0
21675,SSSM,395068,2010-10-31,373500.0
21676,SSSM,395068,2010-09-30,375333.0
21677,SSSM,395068,2010-08-31,374167.0
21678,SSSM,395068,2010-07-31,370000.0
21679,SSSM,395068,2010-06-30,368167.0
21680,SSSM,395068,2010-05-31,359000.0
21681,SSSM,395068,2010-04-30,362167.0
21682,SSSM,395068,2010-03-31,361000.0
21683,SSSM,395068,2010-02-28,373500.0
21684,SSSM,395068,2010-01-31,370333.0
21685,SSSM,395068,2009-12-31,376667.0
21686,SSSM,395068,2009-11-30,366667.0
21687,SSSM,395068,2009-10-31,368500.0
21688,SSSM,395068,2009-09-30,372750.0
21689,SSSM,395068,2009-08-31,376750.0
21690,SSSM,395068,2009-07-31,376750.0
21691,SSSM,395068,2009-06-30,364000.0
21692,SSSM,395068,2009-05-31,365000.0
21693,SSSM,395068,2009-04-30,370667.0
21694,SSSM,395068,2009-03-31,379000.0
21695,SSSM,395068,2009-02-28,370667.0
21696,SSSM,395068,2009-01-31,354167.0
21697,SSSM,395068,2008-12-31,370833.0
21698,SSSM,395068,2008-11-30,389417.0
21699,SSSM,395068,2008-10-31,416917.0
21700,SSSM,395068,2008-09-30,422917.0
21701,SSSM,395068,2008-08-31,441000.0
21702,SSSM,395068,2008-07-31,458833.0
21703,SSSM,395068,2008-06-30,461833.0
21704,SSSM,395068,2008-05-31,470167.0
21705,SSSM,395068,2008-04-30,455667.0
21706,SSSM,395065,2023-08-31,1183333.0
21707,SSSM,395065,2023-07-31,1214833.0
21708,SSSM,395065,2023-06-30,1198167.0
21709,SSSM,395065,2023-05-31,1184417.0
21710,SSSM,395065,2023-04-30,1165917.0
21711,SSSM,395065,2023-03-31,1115083.0
21712,SSSM,395065,2023-02-28,1076167.0
21713,SSSM,395065,2023-01-31,1068167.0
21714,SSSM,395065,2022-12-31,1147000.0
21715,SSSM,395065,2022-11-30,1191333.0
21716,SSSM,395065,2022-10-31,1204417.0
21717,SSSM,395065,2022-09-30,1163083.0
21718,SSSM,395065,2022-08-31,1192083.0
21719,SSSM,395065,2022-07-31,1202333.0
21720,SSSM,395065,2022-06-30,1253167.0
21721,SSSM,395065,2022-05-31,1315833.0
21722,SSSM,395065,2022-04-30,1304167.0
21723,SSSM,395065,2022-03-31,1231500.0
21724,SSSM,395065,2022-02-28,1103167.0
21725,SSSM,395065,2022-01-31,1078167.0
21726,SSSM,395065,2021-12-31,1053333.0
21727,SSSM,395065,2021-11-30,1079167.0
21728,SSSM,395065,2021-10-31,1070167.0
21729,SSSM,395065,2021-09-30,1105167.0
21730,SSSM,395065,2021-08-31,1081000.0
21731,SSSM,395065,2021-07-31,1081667.0
21732,SSSM,395065,2021-06-30,1093333.0
21733,SSSM,395065,2021-05-31,1080000.0
21734,SSSM,395065,2021-04-30,1017833.0
21735,SSSM,395065,2021-03-31,964500.0
21736,SSSM,395065,2021-02-28,942833.0
21737,SSSM,395065,2021-01-31,962083.0
21738,SSSM,395065,2020-12-31,945917.0
21739,SSSM,395065,2020-11-30,963417.0
21740,SSSM,395065,2020-10-31,938000.0
21741,SSSM,395065,2020-09-30,931167.0
21742,SSSM,395065,2020-08-31,902000.0
21743,SSSM,395065,2020-07-31,885333.0
21744,SSSM,395065,2020-06-30,846667.0
21745,SSSM,395065,2020-05-31,850000.0
21746,SSSM,395065,2020-04-30,835833.0
21747,SSSM,395065,2020-03-31,845167.0
21748,SSSM,395065,2020-02-29,842333.0
21749,SSSM,395065,2020-01-31,851333.0
21750,SSSM,395065,2019-12-31,845333.0
21751,SSSM,395065,2019-11-30,809667.0
21752,SSSM,395065,2019-10-31,816167.0
21753,SSSM,395065,2019-09-30,819500.0
21754,SSSM,395065,2019-08-31,844333.0
21755,SSSM,395065,2019-07-31,853000.0
21756,SSSM,395065,2019-06-30,876333.0
21757,SSSM,395065,2019-05-31,893333.0
21758,SSSM,395065,2019-04-30,884833.0
21759,SSSM,395065,2019-03-31,856500.0
21760,SSSM,395065,2019-02-28,825333.0
21761,SSSM,395065,2019-01-31,811500.0
21762,SSSM,395065,2018-12-31,813167.0
21763,SSSM,395065,2018-11-30,835583.0
21764,SSSM,395065,2018-10-31,848750.0
21765,SSSM,395065,2018-09-30,852083.0
21766,SSSM,395065,2018-08-31,852500.0
21767,SSSM,395065,2018-07-31,846333.0
21768,SSSM,395065,2018-06-30,851000.0
21769,SSSM,395065,2018-05-31,839333.0
21770,SSSM,395065,2018-04-30,821500.0
21771,SSSM,395065,2018-03-31,781000.0
21772,SSSM,395065,2018-02-28,771667.0
21773,SSSM,395065,2018-01-31,783583.0
21774,SSSM,395065,2017-12-31,826083.0
21775,SSSM,395065,2017-11-30,830917.0
21776,SSSM,395065,2017-10-31,813833.0
21777,SSSM,395065,2017-09-30,787167.0
21778,SSSM,395065,2017-08-31,791667.0
21779,SSSM,395065,2017-07-31,812000.0
21780,SSSM,395065,2017-06-30,812000.0
21781,SSSM,395065,2017-05-31,777000.0
21782,SSSM,395065,2017-04-30,746333.0
21783,SSSM,395065,2017-03-31,720833.0
21784,SSSM,395065,2017-02-28,700833.0
21785,SSSM,395065,2017-01-31,720000.0
21786,SSSM,395065,2016-12-31,725500.0
21787,SSSM,395065,2016-11-30,742167.0
21788,SSSM,395065,2016-10-31,739000.0
21789,SSSM,395065,2016-09-30,740333.0
21790,SSSM,395065,2016-08-31,751750.0
21791,SSSM,395065,2016-07-31,749417.0
21792,SSSM,395065,2016-06-30,751417.0
21793,SSSM,395065,2016-05-31,742000.0
21794,SSSM,395065,2016-04-30,734833.0
21795,SSSM,395065,2016-03-31,727333.0
21796,SSSM,395065,2016-02-29,711833.0
21797,SSSM,395065,2016-01-31,684000.0
21798,SSSM,395065,2015-12-31,684833.0
21799,SSSM,395065,2015-11-30,695000.0
21800,SSSM,395065,2015-10-31,698333.0
21801,SSSM,395065,2015-09-30,696667.0
21802,SSSM,395065,2015-08-31,684333.0
21803,SSSM,395065,2015-07-31,676000.0
21804,SSSM,395065,2015-06-30,678333.0
21805,SSSM,395065,2015-05-31,667333.0
21806,SSSM,395065,2015-04-30,665000.0
21807,SSSM,395065,2015-03-31,642667.0
21808,SSSM,395065,2015-02-28,650167.0
21809,SSSM,395065,2015-01-31,649167.0
21810,SSSM,395065,2014-12-31,658083.0
21811,SSSM,395065,2014-11-30,653917.0
21812,SSSM,395065,2014-10-31,648917.0
21813,SSSM,395065,2014-09-30,651667.0
21814,SSSM,395065,2014-08-31,658500.0
21815,SSSM,395065,2014-07-31,665167.0
21816,SSSM,395065,2014-06-30,640833.0
21817,SSSM,395065,2014-05-31,624000.0
21818,SSSM,395065,2014-04-30,606333.0
21819,SSSM,395065,2014-03-31,594667.0
21820,SSSM,395065,2014-02-28,582667.0
21821,SSSM,395065,2014-01-31,591333.0
21822,SSSM,395065,2013-12-31,593167.0
21823,SSSM,395065,2013-11-30,601000.0
21824,SSSM,395065,2013-10-31,598667.0
21825,SSSM,395065,2013-09-30,596333.0
21826,SSSM,395065,2013-08-31,582167.0
21827,SSSM,395065,2013-07-31,578000.0
21828,SSSM,395065,2013-06-30,592833.0
21829,SSSM,395065,2013-05-31,592333.0
21830,SSSM,395065,2013-04-30,559500.0
21831,SSSM,395065,2013-03-31,506000.0
21832,SSSM,395065,2013-02-28,489833.0
21833,SSSM,395065,2013-01-31,496500.0
21834,SSSM,395065,2012-12-31,513167.0
21835,SSSM,395065,2012-11-30,525667.0
21836,SSSM,395065,2012-10-31,535667.0
21837,SSSM,395065,2012-09-30,543333.0
21838,SSSM,395065,2012-08-31,519167.0
21839,SSSM,395065,2012-07-31,514167.0
21840,SSSM,395065,2012-06-30,500000.0
21841,SSSM,395065,2012-05-31,504917.0
21842,SSSM,395065,2012-04-30,488667.0
21843,SSSM,395065,2012-03-31,468667.0
21844,SSSM,395065,2012-02-29,465417.0
21845,SSSM,395065,2012-01-31,440000.0
21846,SSSM,395065,2011-12-31,454333.0
21847,SSSM,395065,2011-11-30,463500.0
21848,SSSM,395065,2011-10-31,490167.0
21849,SSSM,395065,2011-09-30,495833.0
21850,SSSM,395065,2011-08-31,501000.0
21851,SSSM,395065,2011-07-31,492833.0
21852,SSSM,395065,2011-06-30,492500.0
21853,SSSM,395065,2011-05-31,484833.0
21854,SSSM,395065,2011-04-30,470500.0
21855,SSSM,395065,2011-03-31,468333.0
21856,SSSM,395065,2011-02-28,469167.0
21857,SSSM,395065,2011-01-31,511333.0
21858,SSSM,395065,2010-12-31,520500.0
21859,SSSM,395065,2010-11-30,536167.0
21860,SSSM,395065,2010-10-31,528667.0
21861,SSSM,395065,2010-09-30,534667.0
21862,SSSM,395065,2010-08-31,522417.0
21863,SSSM,395065,2010-07-31,529750.0
21864,SSSM,395065,2010-06-30,541417.0
21865,SSSM,395065,2010-05-31,554500.0
21866,SSSM,395065,2010-04-30,561750.0
21867,SSSM,395065,2010-03-31,560750.0
21868,SSSM,395065,2010-02-28,556750.0
21869,SSSM,395065,2010-01-31,550000.0
21870,SSSM,395065,2009-12-31,545000.0
21871,SSSM,395065,2009-11-30,545000.0
21872,SSSM,395065,2009-10-31,533333.0
21873,SSSM,395065,2009-09-30,539500.0
21874,SSSM,395065,2009-08-31,539500.0
21875,SSSM,395065,2009-07-31,541167.0
21876,SSSM,395065,2009-06-30,537333.0
21877,SSSM,395065,2009-05-31,514000.0
21878,SSSM,395065,2009-04-30,483667.0
21879,SSSM,395065,2009-03-31,474667.0
21880,SSSM,395065,2009-02-28,494333.0
21881,SSSM,395065,2009-01-31,551333.0
21882,SSSM,395065,2008-12-31,582167.0
21883,SSSM,395065,2008-11-30,582500.0
21884,SSSM,395065,2008-10-31,598833.0
21885,SSSM,395065,2008-09-30,605333.0
21886,SSSM,395065,2008-08-31,633333.0
21887,SSSM,395065,2008-07-31,642000.0
21888,SSSM,395065,2008-06-30,661333.0
21889,SSSM,395065,2008-05-31,660000.0
21890,SSSM,395065,2008-04-30,672000.0
21891,SSSM,395063,2023-08-31,290000.0
21892,SSSM,395063,2023-07-31,287667.0
21893,SSSM,395063,2023-06-30,287667.0
21894,SSSM,395063,2023-05-31,278417.0
21895,SSSM,395063,2023-04-30,283300.0
21896,SSSM,395063,2023-03-31,271633.0
21897,SSSM,395063,2023-02-28,271383.0
21898,SSSM,395063,2023-01-31,268833.0
21899,SSSM,395063,2022-12-31,273833.0
21900,SSSM,395063,2022-11-30,283333.0
21901,SSSM,395063,2022-10-31,281500.0
21902,SSSM,395063,2022-09-30,278167.0
21903,SSSM,395063,2022-08-31,278167.0
21904,SSSM,395063,2022-07-31,269000.0
21905,SSSM,395063,2022-06-30,263833.0
21906,SSSM,395063,2022-05-31,263833.0
21907,SSSM,395063,2022-04-30,264833.0
21908,SSSM,395063,2022-03-31,263167.0
21909,SSSM,395063,2022-02-28,247667.0
21910,SSSM,395063,2022-01-31,236000.0
21911,SSSM,395063,2021-12-31,233750.0
21912,SSSM,395063,2021-11-30,238417.0
21913,SSSM,395063,2021-10-31,241417.0
21914,SSSM,395063,2021-09-30,235500.0
21915,SSSM,395063,2021-08-31,225667.0
21916,SSSM,395063,2021-07-31,221833.0
21917,SSSM,395063,2021-06-30,219500.0
21918,SSSM,395063,2021-05-31,218500.0
21919,SSSM,395063,2021-04-30,206333.0
21920,SSSM,395063,2021-03-31,206000.0
21921,SSSM,395063,2021-02-28,198250.0
21922,SSSM,395063,2021-01-31,200417.0
21923,SSSM,395063,2020-12-31,200667.0
21924,SSSM,395063,2020-11-30,197417.0
21925,SSSM,395063,2020-10-31,201583.0
21926,SSSM,395063,2020-09-30,198167.0
21927,SSSM,395063,2020-08-31,201833.0
21928,SSSM,395063,2020-07-31,205667.0
21929,SSSM,395063,2020-06-30,196167.0
21930,SSSM,395063,2020-05-31,185167.0
21931,SSSM,395063,2020-04-30,165833.0
21932,SSSM,395063,2020-03-31,157333.0
21933,SSSM,395063,2020-02-29,163333.0
21934,SSSM,395063,2020-01-31,172000.0
21935,SSSM,395063,2019-12-31,170833.0
21936,SSSM,395063,2019-11-30,170167.0
21937,SSSM,395063,2019-10-31,163667.0
21938,SSSM,395063,2019-09-30,169833.0
21939,SSSM,395063,2019-08-31,164167.0
21940,SSSM,395063,2019-07-31,163833.0
21941,SSSM,395063,2019-06-30,161300.0
21942,SSSM,395063,2019-05-31,153300.0
21943,SSSM,395063,2019-04-30,149150.0
21944,SSSM,395063,2019-03-31,154850.0
21945,SSSM,395063,2019-02-28,153017.0
21946,SSSM,395063,2019-01-31,145500.0
21947,SSSM,395063,2018-12-31,144167.0
21948,SSSM,395063,2018-11-30,147667.0
21949,SSSM,395063,2018-10-31,159667.0
21950,SSSM,395063,2018-09-30,155000.0
21951,SSSM,395063,2018-08-31,165000.0
21952,SSSM,395063,2018-07-31,166667.0
21953,SSSM,395063,2018-06-30,161000.0
21954,SSSM,395063,2018-05-31,148667.0
21955,SSSM,395063,2018-04-30,140333.0
21956,SSSM,395063,2018-03-31,132667.0
21957,SSSM,395063,2018-02-28,134500.0
21958,SSSM,395063,2018-01-31,143833.0
21959,SSSM,395063,2017-12-31,146500.0
21960,SSSM,395063,2017-11-30,148417.0
21961,SSSM,395063,2017-10-31,142417.0
21962,SSSM,395063,2017-09-30,150750.0
21963,SSSM,395063,2017-08-31,149333.0
21964,SSSM,395063,2017-07-31,149000.0
21965,SSSM,395063,2017-06-30,143000.0
21966,SSSM,395063,2017-05-31,138817.0
21967,SSSM,395063,2017-04-30,132150.0
21968,SSSM,395063,2017-03-31,121150.0
21969,SSSM,395063,2017-02-28,117000.0
21970,SSSM,395063,2017-01-31,118667.0
21971,SSSM,395063,2016-12-31,133000.0
21972,SSSM,395063,2016-11-30,144833.0
21973,SSSM,395063,2016-10-31,146333.0
21974,SSSM,395063,2016-09-30,142000.0
21975,SSSM,395063,2016-08-31,136167.0
21976,SSSM,395063,2016-07-31,139083.0
21977,SSSM,395063,2016-06-30,130750.0
21978,SSSM,395063,2016-05-31,127750.0
21979,SSSM,395063,2016-04-30,123333.0
21980,SSSM,395063,2016-03-31,132667.0
21981,SSSM,395063,2016-02-29,138000.0
21982,SSSM,395063,2016-01-31,139500.0
21983,SSSM,395063,2015-12-31,134500.0
21984,SSSM,395063,2015-11-30,122833.0
21985,SSSM,395063,2015-10-31,120000.0
21986,SSSM,395063,2015-09-30,126667.0
21987,SSSM,395063,2015-08-31,141333.0
21988,SSSM,395063,2015-07-31,140667.0
21989,SSSM,395063,2015-06-30,138567.0
21990,SSSM,395063,2015-05-31,112733.0
21991,SSSM,395063,2015-04-30,111400.0
21992,SSSM,395063,2015-03-31,98000.0
21993,SSSM,395063,2015-02-28,109500.0
21994,SSSM,395063,2015-01-31,111500.0
21995,SSSM,395063,2014-12-31,121000.0
21996,SSSM,395063,2014-11-30,128667.0
21997,SSSM,395063,2014-10-31,123833.0
21998,SSSM,395063,2014-09-30,113650.0
21999,SSSM,395063,2014-08-31,108650.0
22000,SSSM,395063,2014-07-31,114650.0
22001,SSSM,395063,2014-06-30,117333.0
22002,SSSM,395063,2014-05-31,114833.0
22003,SSSM,395063,2014-04-30,107667.0
22004,SSSM,395063,2014-03-31,113333.0
22005,SSSM,395063,2014-02-28,116833.0
22006,SSSM,395063,2014-01-31,123167.0
22007,SSSM,395063,2013-12-31,119333.0
22008,SSSM,395063,2013-11-30,118833.0
22009,SSSM,395063,2013-10-31,121333.0
22010,SSSM,395063,2013-09-30,116500.0
22011,SSSM,395063,2013-08-31,123667.0
22012,SSSM,395063,2013-07-31,109250.0
22013,SSSM,395063,2013-06-30,119833.0
22014,SSSM,395063,2013-05-31,113333.0
22015,SSSM,395063,2013-04-30,117167.0
22016,SSSM,395063,2013-03-31,115833.0
22017,SSSM,395063,2013-02-28,109667.0
22018,SSSM,395063,2013-01-31,105467.0
22019,SSSM,395063,2012-12-31,109217.0
22020,SSSM,395063,2012-11-30,111217.0
22021,SSSM,395063,2012-10-31,115833.0
22022,SSSM,395063,2012-09-30,103667.0
22023,SSSM,395063,2012-08-31,108167.0
22024,SSSM,395063,2012-07-31,118833.0
22025,SSSM,395063,2012-06-30,125167.0
22026,SSSM,395063,2012-05-31,115667.0
22027,SSSM,395063,2012-04-30,97667.0
22028,SSSM,395063,2012-03-31,79500.0
22029,SSSM,395063,2012-02-29,88833.0
22030,SSSM,395063,2012-01-31,99333.0
22031,SSSM,395063,2011-12-31,118167.0
